-0.053424848597691255,6.295096239266098,1.0
0.1318159675638943,-6.436682148421999,-1.0
1.2182271762081094,6.5632146441652175,1.0
-1.0551921943723452,-6.510226816384515,-1.0
2.332887243139135,5.914298032437881,1.0
-2.5705986864736348,-5.967433020227617,-1.0
3.385818523126619,5.419129161493955,1.0
-3.5974671787343184,-5.1148581200219,-1.0
4.665071241316962,4.29415848514339,1.0
-4.518712559326301,-4.23211637985606,-1.0
4.9709375147626895,3.3045638304710887,1.0
-5.160040845357516,-3.612890046572952,-1.0
5.544745569742038,2.3341642836767154,1.0
-5.872699598250354,-2.3459557198962457,-1.0
6.195984065419706,0.957501040154787,1.0
-5.6968402559345295,-1.2742389776965821,-1.0
5.9084518621486115,0.023519437221261288,1.0
-5.931744021011545,0.17434077824468572,-1.0
6.024817338408082,-1.1808002577626215,1.0
-5.636165594481594,1.3461075892669636,-1.0
5.481926914653312,-2.1947622781544176,1.0
-5.6745072979739035,2.2904292653926808,-1.0
4.751205287648848,-3.338656596615595,1.0
-5.0814228024375545,3.147656658574332,-1.0
4.11560163657632,-3.8416705534461584,1.0
-4.234537244273873,3.9116570093201095,-1.0
3.0119047687517404,-4.752023250126281,1.0
-3.302714585268156,4.632339023352362,-1.0
2.25970934933793,-5.277961812175434,1.0
-2.031617358546188,5.3425687327104985,-1.0
1.2946283963482965,-5.3793068651803,1.0
-0.9519629360890276,5.670999756125337,-1.0
-0.186643746574315,-5.561316816069366,1.0
0.015184033552620255,5.546986617077948,-1.0
-1.0855084062445923,-5.257228840589837,1.0
1.2883918257671594,5.559817188687215,-1.0
-2.236066338515348,-5.0641062060186215,1.0
1.9298798846996421,5.003773540438688,-1.0
-3.185297753343136,-4.423925556156035,1.0
2.993726014068801,4.319081795741554,-1.0
-3.7496933047080097,-3.562930830578462,1.0
3.644545243658188,3.6907329829601214,-1.0
-4.389989965976272,-2.8500465819606835,1.0
4.195182642902756,2.8019747227309706,-1.0
-4.637884034439299,-2.153422741712579,1.0
4.569021529863218,2.0639628137611066,-1.0
-4.972370877849702,-1.0424786013281535,1.0
4.840983374852182,0.7664198347295172,-1.0
-5.153266489237035,-0.0412793912208396,1.0
4.763175784028604,-0.05071250802713858,-1.0
-4.764846942334704,1.0905594589031342,1.0
4.675371185876769,-1.0978317366811208,-1.0
-4.693404109040816,1.965358921839722,1.0
4.642596059006252,-1.6810341067988046,-1.0
-3.824632640221773,2.603257019373692,1.0
3.7886052837989848,-2.793224361547948,-1.0
-3.439362969359587,3.219594083616939,1.0
3.4848641276989274,-3.2801593570037513,-1.0
-2.784917627963906,4.062203751605142,1.0
2.53814350428065,-3.894835125669333,-1.0
-1.857383978940112,4.2014311690879165,1.0
2.009102410940449,-4.387168528646065,-1.0
-0.8203164133288784,4.487561437470171,1.0
0.7996500972776032,-4.326489928794199,-1.0
-0.02275244074472112,4.619114098908729,1.0
0.02828240502497244,-4.445180259543111,-1.0
0.8890333185057346,4.521354938520419,1.0
-0.8333078066356484,-4.395293187168959,-1.0
1.5740051791647869,3.9117639576869334,1.0
-1.683396282982968,-3.808632424141921,-1.0
2.5122716775840557,3.378833385291212,1.0
